7465121|1967|March|Hamtramck, Michigan|Page 1
7071851|1956|October|Ft. Thomas, Kentucky|Page 1
6310813|1952|March|S/W of Clovis AFB, New Mexico|Page 1
7094495|1966|April|Riverton, Illinois|Page 1
6387137|1948|July|Camp Hood, Texas|Page 1
6384996|1953|May|Ramore, Ontario, Canada|Page 1
6787717|1956|July|Utica, New York|Page 1
9677590|1968|September|Blanchester, Ohio|Page 1
8409525|1959|September|Camp Kinser, Okinawa|Page 1
8638341|1961|February|Misawa AB, Japan|Page 1
6310280|1949|July|Pullman, Washington|Page 1
9075165|1965|July|Manitoba, Canada|Page 1
8295028|1966|September|New York City, New York|Page 1
6968887|1957|December|Vicinity Nome, Alaska|Page 1
6971451|1957|October|Thermopolis, Wyo.|Page 1
6788907|1956|August|Tarrytown, New York|Page 1
8664866|1962|May|29.29N 172.52W|Page 1
6963270|1955|May|Norton AFB, California|Page 1
7822807|1960|August|Vicinity Taiwan|Page 1
8277288|1966|June|Duluth, Minnesota|Page 1
6960057|1955|May|Terryville, Connecticut|Page 1
7340567|1956|February|Hampton Sydney, Virginia|Page 1
8285852|1966|December|Monroe, Oregon|Page 1
6786350|1956|June|Winchester, California|Page 1
7107559|1966|April|Barre, Vermont|Page 1
9614443|1950|March|Motobu Peninsula, Island, Okinawa|Page 1
9077919|1967|June|Xenia, Ohio|Page 1
6965680|1955|January|Forsyth, Georgia|Page 1
9669607|1947|November|La Junta & Pueblo Colo. (#289)|Page 1
8407464|1959|July|Webb AFB, Texas|Page 1
7812674|1960|May|Southwestern Canada|Page 1
6977721|1964|September|Baton Rouge, Louisiana (#9109)|Page 1
6787030|1956|July|Van Nuys, California|Page 1
9737205|1963|November|38.5N 72.5W (ATLANTIC)|Page 1
9316344|1962|November|Cedar Lake, Wisconsin|Page 1
6316001|1952|May|Pheonix, Arizona|Page 1
6978403|1966|March|Colorado Springs, Colorado (#10377)|Page 1
8601845|1960|December|Kettering, Ohio|Page 1
6314888|1949|June|Fort Devens, Massachusetts (#373)|Page 1
6782915|1957|November|Bethesda, Maryland|Page 1
8674941|1961|April|Yokota Japan, 3410N 13706E|Page 1
8288070|1966|July|Ill, Ohio|Page 1
6994558|1952|August|BROOKS AFB, TEX.|Page 1
8704323|1962|February|Carswell AFB, Texas|Page 1
7069612|1956|August|Tacoma, Washington|Page 1
8580816|1952|July|HAMILTON AFB CALIF|Page 1
7340425|1956|February|Harrisonville, Missouri|Page 1
8580533|1952|July|LOUISVILLE KY|Page 1
6887827|1968|May|Wyoming, Ohio|Page 1
6959908|1955|May|Klamath Falls, Oregon|Page 1
7339911|1955|November|Glenavon, Calif|Page 1
9078713|1959|January|Dodge City, Kansas|Page 1
6961918|1958|February|Hampton, Va.|Page 1
8724646|1964|June|Paducah, Kentucky|Page 1
9739289|1964|February|64.50N 29.30W|Page 1
6385226|1953|June|Detroit, Michigan|Page 1
6969228|1957|December|Loving, Texas|Page 1
6385563|1953|June|Sacramento, California|Page 1
7469975|1965|August|Martines, California|Page 1
8406537|1959|June|Lovinger, Missouri|Page 1
6979264|1967|February|Worland, Wyoming (#11354)|Page 1
9071191|1965|April|Pittsburgh, Pennsylvania|Page 1
6780232|1954|February|Keesler AFB, Mississippi|Page 1
6310554|1949|July|Darien, Georgia (#409)|Page 1
8230558|1960|September|Pensacola, Florida|Page 1
8724559|1966|July|Farmville, Va.|Page 1
7340732|1956|March|Paradise, MIchigan|Page 1
6781699|1957|November|Montrille, Ohio|Page 1
7072030|1956|October|Colfax, Iowa|Page 1
8673396|1963|July|13.58N 81.38W (Gulf of Mexico)|Page 1
6965344|1957|July|Northport, Maine|Page 1
6383186|1952|September|Washington, D.C.|Page 1
6778882|1953|December|Belmar, New York|Page 1
6308906|1951|December|McDonough Georgia|Page 1
9668932|1947|July|Oak Ridge, Tenn (#234)|Page 1
6780454|1969|April|Cincinatti, Ohio|Page 1
8529249|1967|January|Malvern, Arkansas|Page 1
8529249|1967|January|Malvern, Arkansas|Page 1
8632690|1961|February|20 N 134W (PACIFIC)|Page 1
6779258|1953|December|SEAL BEACH NAVAL DEPOT, CALIF|Page 1
7811419|1960|March|Terre Haute, Indiana|Page 1
6779258|1953|December|SEAL BEACH NAVAL DEPOT, CALIF|Page 1
7811419|1960|March|Terre Haute, Indiana|Page 1
7203511|1958|December|52.30N 05.04E/Off W Coast|Page 1
7203511|1958|December|52.30N 05.04E/Off W Coast|Page 1
9077763|1967|June|McKaesport, Pennsylvania|Page 1
7406798|1967|August|Price, Utah|Page 1
9077763|1967|June|McKaesport, Pennsylvania|Page 1
6785619|1956|April|Minneapolis, Minnesota (31 A Div)|Page 1
8644262|1962|March|Sheffield, England|Page 1
6785619|1956|April|Minneapolis, Minnesota (31 A Div)|Page 1
6387139|1948|July|Indianapolis, Indiana (#151)|Page 1
7468186|1967|March|Keesler AFB, Miss.|Page 1
8687067|1963|August|Valparaiso, Chile|Page 1
7468186|1967|March|Keesler AFB, Miss.|Page 1
8687067|1963|August|Valparaiso, Chile|Page 1
6387139|1948|July|Indianapolis, Indiana (#151)|Page 1
9669786|1948|January|Wilmington, Ohio (#48)|Page 1
8687067|1963|August|Valparaiso, Chile|Page 1
9669786|1948|January|Wilmington, Ohio (#48)|Page 1
8687067|1963|August|Valparaiso, Chile|Page 1
6779799|1954|February|Puente, California|Page 1
6962763|1955|May|Alemeda, California|Page 1
6779799|1954|February|Puente, California|Page 1
6962763|1955|May|Alemeda, California|Page 1
6779799|1954|February|Puente, California|Page 1
6962763|1955|May|Alemeda, California|Page 1
6973094|1958|January|Baxley, Georgia|Page 1
8407737|1959|August|Washington DC|Page 1
6977632|1964|June|Paducah, Kentucky (#8857)|Page 1
8407737|1959|August|Washington DC|Page 1
9665962|1967|February|Findlay, Ohio|Page 1
8277494|1966|June|Marietta, Ohio|Page 1
7106780|1966|April|RANTON, WASHINGTON|Page 1
6972062|1955|August|Newport Beach, Calif|Page 1
9665962|1967|February|Findlay, Ohio|Page 1
6387088|1948|July|Chamblee, Ga. (#165)|Page 1
8277494|1966|June|Marietta, Ohio|Page 1
7106780|1966|April|RANTON, WASHINGTON|Page 1
9665962|1967|February|Findlay, Ohio|Page 1
6387088|1948|July|Chamblee, Ga. (#165)|Page 1
8277494|1966|June|Marietta, Ohio|Page 1
9665962|1967|February|Findlay, Ohio|Page 1
6387088|1948|July|Chamblee, Ga. (#165)|Page 1
8277494|1966|June|Marietta, Ohio|Page 1
7106780|1966|April|RANTON, WASHINGTON|Page 1
6972062|1955|August|Newport Beach, Calif|Page 1
6387088|1948|July|Chamblee, Ga. (#165)|Page 1
6315975|1952|May|Wichita Falls, Texas|Page 1
6315975|1952|May|Wichita Falls, Texas|Page 1
6315975|1952|May|Wichita Falls, Texas|Page 1
6315975|1952|May|Wichita Falls, Texas|Page 1
8758441|1952|August|DULUTH, MINN.|Page 1
6385255|1953|June|Covington, Georgia|Page 1
6385255|1953|June|Covington, Georgia|Page 1
6385255|1953|June|Covington, Georgia|Page 1
8758441|1952|August|DULUTH, MINN.|Page 1
8726293|1954|August|Lagarfljot River, Iceland|Page 1
6385255|1953|June|Covington, Georgia|Page 1
8726293|1954|August|Lagarfljot River, Iceland|Page 1
6779979|1954|February|Key West, Florida|Page 1
8726293|1954|August|Lagarfljot River, Iceland|Page 1
6779979|1954|February|Key West, Florida|Page 1
6779979|1954|February|Key West, Florida|Page 1
8689314|1961|June|Dayton, Ohio|Page 1
9677716|1968|September|Brooklyn, New York|Page 1
9613735|1950|February|Alamogordo, New Mexico|Page 1
9613735|1950|February|Alamogordo, New Mexico|Page 1
8854776|1958|July|Brooklyn, New York|Page 1
9613735|1950|February|Alamogordo, New Mexico|Page 1
8854776|1958|July|Brooklyn, New York|Page 1
8629169|1961|January|3855N--9540E, Kansas|Page 1
8629169|1961|January|3855N--9540E, Kansas|Page 1
6961419|1959|October|Dover AFB, Delaware|Page 1
8629169|1961|January|3855N--9540E, Kansas|Page 1
6961419|1959|October|Dover AFB, Delaware|Page 1
8629169|1961|January|3855N--9540E, Kansas|Page 1
8715090|1954|July|Milford, Ohio|Page 1
8715090|1954|July|Milford, Ohio|Page 1
8715090|1954|July|Milford, Ohio|Page 1
8715090|1954|July|Milford, Ohio|Page 1
6967577|1958|April|N of Selfridge AFB, Michigan|Page 1
6960220|1958|February|Ashland, N.H.|Page 1
8406142|1959|May|West Bloomfield, Mich.|Page 1
6967577|1958|April|N of Selfridge AFB, Michigan|Page 1
6960220|1958|February|Ashland, N.H.|Page 1
6967577|1958|April|N of Selfridge AFB, Michigan|Page 1
6960220|1958|February|Ashland, N.H.|Page 1
6310218|1952|January|NENANA, ALASKA|Page 1
6310218|1952|January|NENANA, ALASKA|Page 1
6310218|1952|January|NENANA, ALASKA|Page 1
6792194|1949|January|Kirtland AFB, N. Mex (#244)|Page 1
9074545|1965|June|Bedford, Ohio|Page 1
6966374|1959|November|West Branch, Michigan|Page 1
6966374|1959|November|West Branch, Michigan|Page 1
8722041|1964|November|Honolulu, Hawaii|Page 1
6966374|1959|November|West Branch, Michigan|Page 1
8722041|1964|November|Honolulu, Hawaii|Page 1
6966374|1959|November|West Branch, Michigan|Page 1
8722041|1964|November|Honolulu, Hawaii|Page 1
6961742|1957|July|Las Vegas, Nevada|Page 1
6974840|1957|October|Elmendorf AFB, Alaska (#5002)|Page 1
6974840|1957|October|Elmendorf AFB, Alaska (#5002)|Page 1
7073890|1956|November|Fox River Grove, Illinois|Page 1
7073890|1956|November|Fox River Grove, Illinois|Page 1
8728940|1966|August|Medway, Ohio|Page 1
7073890|1956|November|Fox River Grove, Illinois|Page 1
8728940|1966|August|Medway, Ohio|Page 1
6779245|1969|February|Springfield, Ohio|Page 1
7073890|1956|November|Fox River Grove, Illinois|Page 1
6779245|1969|February|Springfield, Ohio|Page 1
8723410|1962|September|03.08S 35.56W|Page 1
6779245|1969|February|Springfield, Ohio|Page 1
8723410|1962|September|03.08S 35.56W|Page 1
7070699|1956|September|Between Coos Bay & Portland, Oregon|Page 1
6779245|1969|February|Springfield, Ohio|Page 1
8723410|1962|September|03.08S 35.56W|Page 1
8723410|1962|September|03.08S 35.56W|Page 1
7070699|1956|September|Between Coos Bay & Portland, Oregon|Page 1
7812701|1960|May|North Miami, Florida|Page 1
9734461|1963|September|Keesler AFB, Miss|Page 1
9074933|1965|June|Sacramento, California|Page 1
8695645|1966|January|Poulsbo, Washington|Page 1
9074933|1965|June|Sacramento, California|Page 1
8695645|1966|January|Poulsbo, Washington|Page 1
9074933|1965|June|Sacramento, California|Page 1
9734461|1963|September|Keesler AFB, Miss|Page 1
6781162|1954|April|Roswell, New Mexico|Page 1
8695645|1966|January|Poulsbo, Washington|Page 1
9074933|1965|June|Sacramento, California|Page 1
7203155|1958|December|Approx 3 Mi S Of Van Leer|Page 1
6781162|1954|April|Roswell, New Mexico|Page 1
7203155|1958|December|Approx 3 Mi S Of Van Leer|Page 1
7365317|1967|June|Austin, Texas|Page 1
6781162|1954|April|Roswell, New Mexico|Page 1
6308769|1951|Winter|New Zealand|Page 1
6308769|1951|Winter|New Zealand|Page 1
6308769|1951|Winter|New Zealand|Page 1
7365317|1967|June|Austin, Texas|Page 1
9617320|1950|October|March AFB, Calif.|Page 1
6786198|1956|December|Mexico, Maine|Page 1
9617320|1950|October|March AFB, Calif.|Page 1
7468760|1965|August|Bangor, Maine|Page 1
7468760|1965|August|Bangor, Maine|Page 1
6314053|1949|June|Gallup, New Mexico (#366)|Page 1
7468760|1965|August|Bangor, Maine|Page 1
6314053|1949|June|Gallup, New Mexico (#366)|Page 1
7468760|1965|August|Bangor, Maine|Page 1
6314053|1949|June|Gallup, New Mexico (#366)|Page 1
6960858|1954|November|20 NM, E OF TOPIA, N.M.|Page 1
6314053|1949|June|Gallup, New Mexico (#366)|Page 1
6960858|1954|November|20 NM, E OF TOPIA, N.M.|Page 1
6964289|1958|March|Sitka, Alaska|Page 1
6960858|1954|November|20 NM, E OF TOPIA, N.M.|Page 1
7228598|1957|September|Lackland AFB, Texas|Page 1
6964289|1958|March|Sitka, Alaska|Page 1
6960858|1954|November|20 NM, E OF TOPIA, N.M.|Page 1
6964289|1958|March|Sitka, Alaska|Page 1
6964289|1958|March|Sitka, Alaska|Page 1
6967959|1958|April|10 Mi S Of Cape Makkovik, NY|Page 1
6967959|1958|April|10 Mi S Of Cape Makkovik, NY|Page 1
8231737|1960|September|Kirksville, Missouri|Page 1
6967959|1958|April|10 Mi S Of Cape Makkovik, NY|Page 1
8231737|1960|September|Kirksville, Missouri|Page 1
8231737|1960|September|Kirksville, Missouri|Page 1
8231737|1960|September|Kirksville, Missouri|Page 1
6310300|1949|July|Pineville, Louisiana|Page 1
8662213|1962|May|05.21N 157.28W (Pacific)|Page 1
7822123|1960|August|N of Midway Island|Page 1
7814529|1960|July|Dayton, Ohio|Page 1
8662213|1962|May|05.21N 157.28W (Pacific)|Page 1
7822123|1960|August|N of Midway Island|Page 1
7814529|1960|July|Dayton, Ohio|Page 1
8662213|1962|May|05.21N 157.28W (Pacific)|Page 1
8268938|1966|November|La Porte, Texas|Page 1
7822123|1960|August|N of Midway Island|Page 1
7814529|1960|July|Dayton, Ohio|Page 1
8662213|1962|May|05.21N 157.28W (Pacific)|Page 1
8268938|1966|November|La Porte, Texas|Page 1
7822123|1960|August|N of Midway Island|Page 1
6779489|1954|January|GATE CITY, VIRGINIA|Page 1
7204214|[ILLEGIBLE]|[ILLEGIBLE]|Winona, Mississippi|Page 1
8268938|1966|November|La Porte, Texas|Page 1
6779489|1954|January|GATE CITY, VIRGINIA|Page 1
7204214|[ILLEGIBLE]|[ILLEGIBLE]|Winona, Mississippi|Page 1
8268938|1966|November|La Porte, Texas|Page 1
6779489|1954|January|GATE CITY, VIRGINIA|Page 1
7204214|[ILLEGIBLE]|[ILLEGIBLE]|Winona, Mississippi|Page 1
6779489|1954|January|GATE CITY, VIRGINIA|Page 1
7204214|[ILLEGIBLE]|[ILLEGIBLE]|Winona, Mississippi|Page 1
8279160|1966|June|Clovis, New Mexico|Page 1
8274195|1966|November|[ILLEGIBLE]|Page 1
8279160|1966|June|Clovis, New Mexico|Page 1
6781336|1969|June|Illinois, Iowa, Missouri, Area|Page 1
8279160|1966|June|Clovis, New Mexico|Page 1
6971482|1955|August|Rochester, New York|Page 1
6781336|1969|June|Illinois, Iowa, Missouri, Area|Page 1
6971482|1955|August|Rochester, New York|Page 1
6781336|1969|June|Illinois, Iowa, Missouri, Area|Page 1
9677582|1968|September|Monrovia, California|Page 1
7070999|1956|September|Long Island, New York|Page 1
6971482|1955|August|Rochester, New York|Page 1
9734365|1963|September|Cody, /Wyoming|Page 1
6966689|1957|December|North Atlantic|Page 1
6781336|1969|June|Illinois, Iowa, Missouri, Area|Page 1
7070999|1956|September|Long Island, New York|Page 1
8696201|1961|July|00.49S 170.24W PACIFIC|Page 1
6971482|1955|August|Rochester, New York|Page 1
9734365|1963|September|Cody, /Wyoming|Page 1
6966689|1957|December|North Atlantic|Page 1
6969016|1955|July|Newport Beach, California|Page 1
7070999|1956|September|Long Island, New York|Page 1
8696201|1961|July|00.49S 170.24W PACIFIC|Page 1
9734365|1963|September|Cody, /Wyoming|Page 1
6966689|1957|December|North Atlantic|Page 1
6969016|1955|July|Newport Beach, California|Page 1
7070999|1956|September|Long Island, New York|Page 1
8696201|1961|July|00.49S 170.24W PACIFIC|Page 1
9734365|1963|September|Cody, /Wyoming|Page 1
6966689|1957|December|North Atlantic|Page 1
6969016|1955|July|Newport Beach, California|Page 1
8696201|1961|July|00.49S 170.24W PACIFIC|Page 1
6969016|1955|July|Newport Beach, California|Page 1
8406194|1959|May|25.12N 163.50W North Pacific (Hawaiian I.)|Page 1
7092843|1966|June|Baker, Oregon|Page 1
7092843|1966|June|Baker, Oregon|Page 1
8407728|1959|August|SE Of Madrid, Spain|Page 1
6967984|1957|August|Hawthorne, Nevada|Page 1
7092843|1966|June|Baker, Oregon|Page 1
8407728|1959|August|SE Of Madrid, Spain|Page 1
7092843|1966|June|Baker, Oregon|Page 1
8407728|1959|August|SE Of Madrid, Spain|Page 1
8663972|1962|May|Santa Barbara, California|Page 1
8407728|1959|August|SE Of Madrid, Spain|Page 1
8663972|1962|May|Santa Barbara, California|Page 1
6960696|1958|February|Lexington, Ky.|Page 1
8663972|1962|May|Santa Barbara, California|Page 1
6960696|1958|February|Lexington, Ky.|Page 1
9078778|1959|January|Oklahoma City, Okla.|Page 1
6960696|1958|February|Lexington, Ky.|Page 1
9078778|1959|January|Oklahoma City, Okla.|Page 1
6960696|1958|February|Lexington, Ky.|Page 1
9078778|1959|January|Oklahoma City, Okla.|Page 1
9078778|1959|January|Oklahoma City, Okla.|Page 1
6970921|1957|October|North Bend, Oregon|Page 1
6779577|1954|January|Kelly AFB, Texas|Page 1
6970921|1957|October|North Bend, Oregon|Page 1
6977490|1963|December|France (#8642)|Page 1
7456214|1967|April|Hadley, Mass.|Page 1
6779577|1954|January|Kelly AFB, Texas|Page 1
6970921|1957|October|North Bend, Oregon|Page 1
6977490|1963|December|France (#8642)|Page 1
7456214|1967|April|Hadley, Mass.|Page 1
6779577|1954|January|Kelly AFB, Texas|Page 1
6970921|1957|October|North Bend, Oregon|Page 1
6977490|1963|December|France (#8642)|Page 1
7456214|1967|April|Hadley, Mass.|Page 1
6779577|1954|January|Kelly AFB, Texas|Page 1
6977490|1963|December|France (#8642)|Page 1
7456214|1967|April|Hadley, Mass.|Page 1
8286759|1966|July|Covington, Kentucky|Page 1
6313725|1952|April|Fargo, North Dakota|Page 1
8286759|1966|July|Covington, Kentucky|Page 1
6313725|1952|April|Fargo, North Dakota|Page 1
8663819|1963|June|39.9N 152.6E (pacific)|Page 1
6313725|1952|April|Fargo, North Dakota|Page 1
8663819|1963|June|39.9N 152.6E (pacific)|Page 1
8232384|1960|September|Guam|Page 1
8286759|1966|July|Covington, Kentucky|Page 1
6313725|1952|April|Fargo, North Dakota|Page 1
6995159|1952|August|HOULTON, MAINE|Page 1
6995159|1952|August|HOULTON, MAINE|Page 1
9169257|1952|October|SAN ANTONIO TEX|Page 1
8605658|1960|December|8 Mi SW of Seminole, Texas|Page 1
7004683|1950|December|Hickam AFB, Hawaii (#[ILLEGIBLE])|Page 1
9169257|1952|October|SAN ANTONIO TEX|Page 1
8605658|1960|December|8 Mi SW of Seminole, Texas|Page 1
7004683|1950|December|Hickam AFB, Hawaii (#[ILLEGIBLE])|Page 1
6313091|1949|August|Houston, Texas|Page 1
9169257|1952|October|SAN ANTONIO TEX|Page 1
6383340|1952|September|Bellefonte, Pennsylvania|Page 1
7227640|1958|May|6 Mi W of Chillicothe, Mo.|Page 1
7004683|1950|December|Hickam AFB, Hawaii (#[ILLEGIBLE])|Page 1
6313091|1949|August|Houston, Texas|Page 1
7227640|1958|May|6 Mi W of Chillicothe, Mo.|Page 1
7004683|1950|December|Hickam AFB, Hawaii (#[ILLEGIBLE])|Page 1
6313091|1949|August|Houston, Texas|Page 1
6959094|1954|November|NEWARK VALLEY, NEW YORK|Page 1
6959094|1954|November|NEWARK VALLEY, NEW YORK|Page 1
6959094|1954|November|NEWARK VALLEY, NEW YORK|Page 1
6959094|1954|November|NEWARK VALLEY, NEW YORK|Page 1
7339395|1955|September|Peoria, Illinois|Page 1
8291816|1966|October|Diamond Springs, California|Page 1
8291816|1966|October|Diamond Springs, California|Page 1
8291816|1966|October|Diamond Springs, California|Page 1
8291816|1966|October|Diamond Springs, California|Page 1
6975248|1958|December|Redlands, California (#6203)|Page 1
6971250|1957|December|South Pass, Louisiana|Page 1
6958118|1954|November|BURLISON, TEXAS|Page 1
6979406|1967|March|Lexington, Missouri (#11494)|Page 1
6975248|1958|December|Redlands, California (#6203)|Page 1
6971250|1957|December|South Pass, Louisiana|Page 1
6958118|1954|November|BURLISON, TEXAS|Page 1
6979406|1967|March|Lexington, Missouri (#11494)|Page 1
6975248|1958|December|Redlands, California (#6203)|Page 1
6971250|1957|December|South Pass, Louisiana|Page 1
7102613|1966|April|Salem, Mass.|Page 1
6975248|1958|December|Redlands, California (#6203)|Page 1
6971250|1957|December|South Pass, Louisiana|Page 1
7102613|1966|April|Salem, Mass.|Page 1
6311905|1952|April|Lackland AFB, Texas|Page 1
8726068|1964|July|Lincoln Park, Michigan|Page 1
